fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
3,1,5.203757047900404,0.013950419455179565,4.968403938364639,0.03816793893129771,0.001
3,2,4.883025761767105,0.03242529927420115,4.742496844365295,0.04240882103477523,0.0009755282581475768
3,3,4.694900852131095,0.04712979545668772,4.688253551949072,0.06191687871077184,0.0009045084971874736
3,4,4.558831725766425,0.06598171363936281,4.503632981864146,0.0729431721798134,0.0007938926261462366
3,5,4.466425171693091,0.08285418041285701,4.412295060808928,0.08312128922815945,0.0006545084971874737
3,6,4.383753029270192,0.0932227354133283,4.3615978024994755,0.10517387616624257,0.0005
3,7,4.347930369070152,0.10236591573192573,4.326201842132517,0.10941475826972011,0.00034549150281252633
3,8,4.290696478281049,0.1132057686869639,4.339036437189104,0.11280746395250212,0.0002061073738537635
3,9,4.26106238592153,0.11414836459609766,4.274703329958281,0.11535199321458864,9.549150281252634e-05
3,10,4.252904571454457,0.11725893109623904,4.293028270520832,0.11195928753180662,2.4471741852423235e-05
