fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
4,1,5.1939703905118355,0.015364313318880196,4.957092349866976,0.032230703986429174,0.001
4,2,4.871427633095129,0.034310491092468656,4.724096292151143,0.06615776081424936,0.0009755282581475768
4,3,4.698828608929712,0.05184277500235649,4.530282810848583,0.08736217133163698,0.0009045084971874736
4,4,4.566685390130819,0.0663587520030163,4.405731725328751,0.089058524173028,0.0007938926261462366
4,5,4.464282044547253,0.08351399754925064,4.311408517318221,0.10262934690415607,0.0006545084971874737
4,6,4.402485558916772,0.09265717786784805,4.264416522348807,0.11874469889737066,0.0005
4,7,4.335813126630097,0.09934960882269771,4.185574722047374,0.13486005089058525,0.00034549150281252633
4,8,4.2829279077526135,0.1139598454142709,4.156956990964338,0.13570822731128074,0.0002061073738537635
4,9,4.255096550699745,0.11763596945989255,4.174657977769899,0.13146734520780323,9.549150281252634e-05
4,10,4.238056270641795,0.12291450655104157,4.152021245899799,0.14079728583545378,2.4471741852423235e-05
