fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
9,1,5.213182035153143,0.013289349670122526,5.019456520954903,0.021222410865874362,0.001
9,2,4.925063745532813,0.030819981149858625,4.76688666092722,0.04159592529711375,0.0009755282581475768
9,3,4.726211182740811,0.044674835061262956,4.637288140521997,0.06451612903225806,0.0009045084971874736
9,4,4.591523902310615,0.06314797360980208,4.50192178894587,0.07894736842105263,0.0007938926261462366
9,5,4.498824045323292,0.07417530631479737,4.4174993908466025,0.0865874363327674,0.0006545084971874737
9,6,4.4235465845221285,0.08567389255419415,4.348472878564598,0.10271646859083192,0.0005
9,7,4.365389657087982,0.09330819981149858,4.294865205858681,0.12478777589134125,0.00034549150281252633
9,8,4.323250932271025,0.10659754948162112,4.254109740459656,0.1307300509337861,0.0002061073738537635
9,9,4.2875500552279,0.11489161168708766,4.231874853726761,0.13837011884550085,9.549150281252634e-05
9,10,4.276154432557418,0.11300659754948163,4.246934285188167,0.13582342954159593,2.4471741852423235e-05
