fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
5,1,5.205004044488819,0.012725044773305685,4.964809865441941,0.02883799830364716,0.001
5,2,4.911216018718828,0.03072862663776039,4.750151367284566,0.04240882103477523,0.0009755282581475768
5,3,4.7201405719016725,0.049203506456781974,4.549805457962075,0.06785411365564037,0.0009045084971874736
5,4,4.60359762633866,0.06296540673013479,4.4652978684358215,0.08566581849024597,0.0007938926261462366
5,5,4.5026548576912315,0.07908379677632199,4.391480535647948,0.09329940627650551,0.0006545084971874737
5,6,4.438151962110555,0.08417381468564426,4.327919026165316,0.09499575911789652,0.0005
5,7,4.376219156921297,0.09689885945894995,4.266986764417653,0.10941475826972011,0.00034549150281252633
5,8,4.325694920306764,0.10623055895937411,4.220081733787738,0.12298558100084818,0.0002061073738537635
5,9,4.29330237191116,0.10915260627768876,4.212344918643346,0.11874469889737066,9.549150281252634e-05
5,10,4.284448149741589,0.1132057686869639,4.225852878949114,0.12044105173876166,2.4471741852423235e-05
